249_i_1_B,,,,,48,0.619656928,74,26
249_i_1_C,,,,,50,0.650844341,75,25
249_i_1_D,,,,,70,1.027619382,85,15
249_i_1_E,,,,,82,1.370652975,91,9
249_i_2_A,,,,,82,1.370652975,91,9
249_i_2_B,,,,,80,1.301688683,90,10
249_i_2_C,,,,,42,0.530447043,71,29
249_i_2_D,,,,,54,0.715832618,77,23
249_i_2_E,,,,,80,1.301688683,90,10
249_i_3_A,,,,,78,1.238605308,89,11
249_i_3_B,,,,,40,0.50195963,70,30
249_i_3_C,,,,,46,0.589238334,73,27
249_i_3_D,,,,,74,1.126173688,87,13
249_i_3_E,,,,,78,1.238605308,89,11
249_i_4_A,,,,,82,1.370652975,91,9
249_i_4_B,,,,,42,0.530447043,71,29
249_i_4_C,,,,,46,0.589238334,73,27
249_i_4_D,,,,,82,1.370652975,91,9
249_i_4_E,,,,,78,1.238605308,89,11
249_i_5_A,,,,,76,1.180363548,88,12
249_i_5_B,,,,,38,0.474009916,69,31
249_i_5_C,,,,,40,0.50195963,70,30
249_i_5_D,,,,,74,1.126173688,87,13
249_i_5_E,,,,,78,1.238605308,89,11
365_i_1_A,,,,,78,1.239041656,89,11
365_i_1_B,,,,,36,0.44670986,68,32
365_i_1_C,,,,,44,0.559718885,72,28
365_i_1_D,,,,,82,1.371135842,91,9
365_i_1_E,,,,,84,1.447414852,92,8
365_i_2_A,,,,,76,1.180779378,88,12
365_i_2_B,,,,,44,0.559718885,72,28
365_i_2_C,,,,,52,0.683115634,76,24
365_i_2_D,,,,,80,1.302147255,90,10
365_i_2_E,,,,,82,1.371135842,91,9
365_i_3_A,,,,,84,1.447414852,92,8
365_i_3_B,,,,,58,0.785194199,79,21
365_i_3_C,,,,,54,0.716084799,77,23
365_i_3_D,,,,,84,1.447414852,92,8
365_i_3_E,,,,,84,1.447414852,92,8
365_i_4_A,,,,,78,1.239041656,89,11
365_i_4_B,,,,,40,0.502136465,70,30
365_i_4_C,,,,,46,0.589445917,73,27
365_i_4_D,,,,,86,1.532956832,93,7
365_i_4_E,,,,,82,1.371135842,91,9
365_i_5_A,,,,,76,1.180779378,88,12
365_i_5_B,,,,,38,0.474176905,69,31
365_i_5_C,,,,,46,0.589445917,73,27
365_i_5_D,,,,,78,1.239041656,89,11
365_i_5_E,,,,,82,1.371135842,91,9
205_i_5_E,,,,,48,0.619875227,74,26
328_i_5_E,328_i,5,E,5_E,80,1.302147255,,
